state_cd,state_name,county_cd,county_nm,year,pop,pop_use_gw,Total_gw,c12,c30,c48,c63,c79,c95,c112,c129,c146,c163,c180,c191,c197,c209,c221,c233,c250,c260
16,Idaho,37,Custer County,2010,4368.0,,6448.94,0.75,,,0.01,0.0,,,,0.0,0.0,0.0,0.2,,,,8.49,8.01,0.48
16,Idaho,37,Custer County,2015,4086.9999999999995,,6174.82,0.95,,,0.0,0.0,,,,0.0,0.0,0.0,0.21,,,3.24,7.71,7.51,0.2
16,Idaho,39,Elmore County,1985,22200.0,9140.0,33380.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,39,Elmore County,1990,21200.0,15600.0,38845.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,39,Elmore County,1995,23180.0,11330.0,36674.479999999996,1.97,1.74,2.14,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.78,0.01,,107.84,,
16,Idaho,39,Elmore County,2000,29130.0,,31336.989999999998,4.03,,,0.34,0.0,,,,0.0,0.0,0.0,1.0,,,0.0,73.31,72.69,0.62
16,Idaho,39,Elmore County,2005,28634.0,,30912.14,5.01,,,0.34,0.0,,,,0.0,0.0,0.0,1.03,,,0.0,105.88,104.57,1.31
16,Idaho,39,Elmore County,2010,27038.0,,29286.789999999997,3.8,,,0.0,0.0,,,,0.0,0.0,0.0,1.17,,,,89.41,88.72,0.69
16,Idaho,39,Elmore County,2015,25875.999999999996,,28142.559999999998,5.23,,,0.0,0.0,,,,0.0,0.0,0.0,1.59,,,0.0,94.87,94.33,0.54
16,Idaho,41,Franklin County,1985,9500.0,6970.0,18512.120000000003,,,,0.12,,,0.0,,,,0.0,,,,,,,
16,Idaho,41,Franklin County,1990,9230.0,2190.0,13467.14,,,,0.14,,,0.0,,,,0.0,,,,,,,
16,Idaho,41,Franklin County,1995,10290.0,7350.0,19733.48,1.59,0.52,0.02,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.47,0.01,,38.87,,
16,Idaho,41,Franklin County,2000,11330.0,,13425.779999999997,2.55,,,0.01,0.0,,,,0.0,0.0,0.0,0.8,,,0.0,17.71,17.63,0.08
16,Idaho,41,Franklin County,2005,12370.999999999998,,14470.969999999998,4.57,,,0.01,0.0,,,,0.0,0.0,0.0,1.05,,,0.0,16.17,15.93,0.24
16,Idaho,41,Franklin County,2010,12786.0,,14891.689999999999,2.21,,,0.0,0.0,,,,0.0,0.0,0.0,0.84,,,,17.82,17.52,0.3
16,Idaho,41,Franklin County,2015,13074.000000000002,,15206.870000000003,10.69,,,0.0,0.0,,,,0.0,0.0,0.0,0.96,,,0.0,24.61,24.45,0.16
16,Idaho,43,Fremont County,1985,10800.0,7910.0,20754.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,43,Fremont County,1990,10940.0,9370.0,22359.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,43,Fremont County,1995,11530.0,7380.0,20998.599999999995,1.62,0.79,0.33,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.18,0.01,,31.67,,
16,Idaho,43,Fremont County,2000,11820.0,,13975.560000000001,1.95,,,0.0,0.0,,,,0.0,0.0,0.0,0.19,,,0.0,47.21,46.78,0.43
16,Idaho,43,Fremont County,2005,12242.0,,14402.11,1.93,,,0.0,0.0,,,,0.0,0.0,0.0,0.16,,,0.0,47.01,45.9,1.11
16,Idaho,43,Fremont County,2010,13242.0,,15419.880000000001,2.44,,,0.02,0.0,,,,0.0,0.0,0.0,0.14,,,,53.14,52.36,0.78
16,Idaho,43,Fremont County,2015,12819.0,,15005.490000000002,1.34,,,0.58,0.0,,,,0.0,0.0,0.0,0.19,,,0.0,55.19,54.79,0.4
16,Idaho,45,Gem County,1985,11800.0,5230.0,19076.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,45,Gem County,1990,11840.0,7920.0,21811.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,45,Gem County,1995,13860.0,4920.0,20856.62,0.91,1.35,0.1,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.28,0.01,,17.97,,
16,Idaho,45,Gem County,2000,15180.0,,17262.710000000003,1.07,,,0.04,0.0,,,,0.0,0.0,0.0,0.32,,,0.0,10.14,10.06,0.08
16,Idaho,45,Gem County,2005,16273.0,,18360.16,0.92,,,0.04,0.0,,,,0.0,0.0,0.0,0.36,,,0.0,9.92,9.58,0.34
16,Idaho,45,Gem County,2010,16719.0,,18802.85,0.86,,,0.03,0.0,,,,0.0,0.0,0.0,0.28,,,,5.84,5.75,0.09
16,Idaho,45,Gem County,2015,16852.0,,18944.23,0.86,,,0.02,0.0,,,,0.0,0.0,0.0,0.43,,,0.0,7.46,7.35,0.11
16,Idaho,47,Gooding County,1985,12300.0,6140.0,20488.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,47,Gooding County,1990,11630.0,7010.0,20693.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,47,Gooding County,1995,12980.0,5920.0,21087.19,1.28,1.22,0.01,1.43,0.0,0.0,0.0,0.0,,,0.0,,1.61,0.01,,123.63,,
16,Idaho,47,Gooding County,2000,14160.0,,16439.890000000003,1.72,,,2.04,0.0,,,,0.0,0.0,0.0,4.41,,,0.0,104.36,104.28,0.08
16,Idaho,47,Gooding County,2005,14460.999999999998,,16818.070000000003,1.79,,,2.29,0.0,,,,0.0,0.0,0.0,7.62,,,0.63,138.37,137.88,0.49
16,Idaho,47,Gooding County,2010,15464.0,,17748.69,2.17,,,1.91,0.0,,,,0.0,0.0,0.0,7.97,,,,99.82,99.52,0.3
16,Idaho,47,Gooding County,2015,15284.0,,17581.93,3.59,,,2.63,0.0,,,,0.0,0.0,0.0,9.47,,,0.0,102.12,102.01,0.11
16,Idaho,49,Idaho County,1985,14400.0,7490.0,23940.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,49,Idaho County,1990,13780.0,9150.0,24985.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,49,Idaho County,1995,14790.0,6410.0,23262.78,1.19,1.14,0.08,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.36,0.01,,0.0,,
16,Idaho,49,Idaho County,2000,15510.0,,17576.970000000005,1.18,,,0.0,0.0,,,,0.0,0.0,0.0,0.31,,,0.0,0.24,0.16,0.08
16,Idaho,49,Idaho County,2005,15697.000000000002,,17768.82,0.96,,,0.0,0.0,,,,0.0,0.0,0.0,0.28,,,0.0,0.29,0.22,0.07
16,Idaho,49,Idaho County,2010,16267.0,,18344.11,1.21,,,0.0,0.0,,,,0.0,0.0,0.0,0.22,,,,0.34,0.04,0.3
16,Idaho,49,Idaho County,2015,16272.000000000002,,18356.969999999998,0.93,,,0.0,0.0,,,,0.0,0.0,0.0,0.26,,,0.0,1.89,1.78,0.11
16,Idaho,51,Jefferson County,1985,16400.0,5100.0,23553.1,,,,1.1,,,0.0,,,,0.0,,,,,,,
16,Idaho,51,Jefferson County,1990,16540.0,9500.0,28098.1,,,,1.1,,,0.0,,,,0.0,,,,,,,
16,Idaho,51,Jefferson County,1995,18790.0,4970.0,26102.569999999996,0.54,1.31,0.07,1.36,0.0,0.0,0.0,0.0,,,0.0,,0.55,0.01,,276.73,,
16,Idaho,51,Jefferson County,2000,19160.0,,22112.53,1.57,,,0.64,0.0,,,,0.0,0.0,0.0,0.66,,,0.0,441.33,440.98,0.35
16,Idaho,51,Jefferson County,2005,21580.0,,24429.770000000004,1.61,,,0.88,0.0,,,,0.0,0.0,0.0,0.74,,,0.0,387.27,386.81,0.46
16,Idaho,51,Jefferson County,2010,26140.0,,28996.64,2.44,,,0.64,0.0,,,,0.0,0.0,0.0,1.06,,,,387.75,387.27,0.48
16,Idaho,51,Jefferson County,2015,27156.999999999996,,29862.989999999994,1.07,,,2.06,0.0,,,,0.0,0.0,0.0,0.96,,,0.0,309.95,309.78,0.17
16,Idaho,53,Jerome County,1985,15600.0,9260.0,26914.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,53,Jerome County,1990,15140.0,10690.0,27889.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,53,Jerome County,1995,17020.0,8230.0,27403.629999999997,1.52,1.42,0.06,1.43,0.0,0.0,0.0,0.0,,,0.0,,1.39,0.01,,83.8,,
16,Idaho,53,Jerome County,2000,18340.0,,20557.8,2.41,,,1.87,0.0,,,,0.0,0.0,0.0,4.34,,,0.0,70.09,69.82,0.27
16,Idaho,53,Jerome County,2005,19637.999999999996,,21874.269999999993,2.43,,,2.07,0.0,,,,0.0,0.0,0.0,4.43,,,0.0,76.67,76.16,0.51
16,Idaho,53,Jerome County,2010,22374.000000000004,,24599.350000000006,2.62,,,2.07,0.0,,,,0.0,0.0,0.0,5.08,,,,68.29,67.9,0.39
16,Idaho,53,Jerome County,2015,22814.0,,25049.65,3.67,,,2.81,0.0,,,,0.0,0.0,0.0,4.87,,,0.0,70.15,69.72,0.43
16,Idaho,55,Kootenai County,1985,67200.0,55580.0,124836.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,55,Kootenai County,1990,69800.0,62000.0,133861.47,,,,0.0,,,0.0,,,,0.47,,,,,,,
16,Idaho,55,Kootenai County,1995,91680.0,75520.0,169286.94999999998,17.28,2.9,0.13,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.05,0.01,,0.58,,
16,Idaho,55,Kootenai County,2000,108690.0,,110805.65000000001,24.12,,,0.28,0.0,,,,0.0,0.0,0.0,0.05,,,0.0,10.1,8.11,1.99
16,Idaho,55,Kootenai County,2005,127667.99999999999,,129811.84999999998,27.34,,,0.29,1.1,,,,0.0,1.1,0.0,0.06,,,0.0,18.98,13.25,5.73
16,Idaho,55,Kootenai County,2010,138494.0,,140620.75,22.48,,,0.25,0.88,,,,0.0,0.88,0.0,0.06,,,,10.6,7.69,2.91
16,Idaho,55,Kootenai County,2015,150346.0,,152526.96,34.61,,,0.25,0.78,,,,0.0,0.78,0.0,0.06,,,0.0,29.24,26.58,2.66
16,Idaho,57,Latah County,1985,30500.0,26020.0,58578.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,57,Latah County,1990,30620.0,28890.0,61573.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,57,Latah County,1995,32860.0,19630.0,54562.75000000001,2.88,1.61,0.17,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.08,0.01,,0.0,,
16,Idaho,57,Latah County,2000,34940.0,,37019.83,4.99,,,0.11,0.0,,,,0.0,0.0,0.0,0.07,,,0.0,0.83,0.48,0.35
16,Idaho,57,Latah County,2005,34714.0,,36801.61,4.86,,,0.11,0.0,,,,0.0,0.0,0.0,0.08,,,0.0,2.28,1.35,0.93
16,Idaho,57,Latah County,2010,37244.0,,39336.55,5.67,,,0.15,0.0,,,,0.0,0.0,0.0,0.07,,,,1.83,1.44,0.39
16,Idaho,57,Latah County,2015,38778.0,,41104.82999999999,4.2,,,0.17,0.0,,,,0.0,0.0,0.0,0.06,,,0.0,117.2,116.88,0.32
16,Idaho,59,Lemhi County,1985,7500.0,1340.0,10900.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,59,Lemhi County,1990,6900.0,1680.0,10645.119999999999,,,,0.0,,,0.0,,,,0.12,,,,,,,
16,Idaho,59,Lemhi County,1995,7970.0,3730.0,13774.589999999998,0.74,0.65,0.08,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.38,0.01,,2.73,,
16,Idaho,59,Lemhi County,2000,7810.0,,9896.62,0.11,,,0.0,0.0,,,,0.0,0.0,0.0,0.43,,,0.0,5.54,5.46,0.08
16,Idaho,59,Lemhi County,2005,7909.0,,9999.8,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.34,,,0.0,5.23,5.0,0.23
16,Idaho,59,Lemhi County,2010,7936.0,,10030.83,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.31,,,,4.76,4.67,0.09
16,Idaho,59,Lemhi County,2015,7735.0,,9829.14,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.3,,,0.0,1.92,1.82,0.1
16,Idaho,61,Lewis County,1985,3800.0,1710.0,7572.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,61,Lewis County,1990,3520.0,1810.0,7397.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,61,Lewis County,1995,3940.0,2410.0,8423.010000000002,0.67,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.04,0.0,,0.0,,
16,Idaho,61,Lewis County,2000,3750.0,,5827.67,0.3,,,0.0,0.0,,,,0.0,0.0,0.0,0.03,,,0.0,0.17,0.17,0.0
16,Idaho,61,Lewis County,2005,3750.0,,5833.2699999999995,0.34,,,0.0,0.0,,,,0.0,0.0,0.0,0.03,,,0.0,0.45,0.45,0.0
16,Idaho,61,Lewis County,2010,3821.0,,5908.79,0.43,,,0.0,0.0,,,,0.0,0.0,0.0,0.04,,,,0.16,0.16,0.0
16,Idaho,61,Lewis County,2015,3788.9999999999995,,5904.199999999999,0.53,,,0.0,0.0,,,,0.0,0.0,0.0,0.03,,,0.0,11.32,11.32,0.0
16,Idaho,63,Lincoln County,1985,3400.0,1740.0,7204.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,63,Lincoln County,1990,3310.0,1950.0,7329.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,63,Lincoln County,1995,3730.0,1940.0,7793.58,0.32,0.25,0.0,1.43,0.0,0.0,0.0,0.0,,,0.0,,0.32,0.01,,47.25,,
16,Idaho,63,Lincoln County,2000,4040.0,,6331.37,0.83,,,1.53,0.0,,,,0.0,0.0,0.0,0.67,,,0.0,104.67,104.67,0.0
16,Idaho,63,Lincoln County,2005,4545.0,,6858.469999999999,0.78,,,1.53,0.0,,,,0.0,0.0,0.0,1.1,,,0.0,113.03,113.03,0.0
16,Idaho,63,Lincoln County,2010,5207.999999999999,,7511.16,0.86,,,1.59,0.0,,,,0.0,0.0,0.0,1.59,,,,105.06,105.06,0.0
16,Idaho,63,Lincoln County,2015,5297.000000000001,,7582.330000000001,0.39,,,0.43,0.0,,,,0.0,0.0,0.0,1.63,,,0.0,94.44,94.44,0.0
16,Idaho,65,Madison County,1985,21800.0,14100.0,37966.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,65,Madison County,1990,23670.0,15910.0,41651.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,65,Madison County,1995,23810.0,15840.0,41826.0,2.51,1.1,0.04,0.57,0.0,0.0,0.0,0.0,,,0.0,,0.17,0.01,,95.6,,
16,Idaho,65,Madison County,2000,27470.0,,29752.069999999996,5.27,,,0.1,0.0,,,,0.0,0.0,0.0,0.16,,,0.0,97.77,97.42,0.35
16,Idaho,65,Madison County,2005,30975.0,,33226.56,4.74,,,0.1,0.0,,,,0.0,0.0,0.0,0.16,,,0.0,80.28,79.82,0.46
16,Idaho,65,Madison County,2010,37536.0,,39842.520000000004,5.79,,,0.1,0.0,,,,0.0,0.0,0.0,0.11,,,,104.76,104.37,0.39
16,Idaho,65,Madison County,2015,38273.0,,40584.37,3.39,,,0.08,0.0,,,,0.0,0.0,0.0,0.12,,,0.0,105.89,105.57,0.32
16,Idaho,67,Minidoka County,1985,21200.0,8900.0,32168.42,,,,0.42,,,0.0,,,,0.0,,,,,,,
16,Idaho,67,Minidoka County,1990,19360.0,12830.0,34263.4,,,,0.4,,,0.0,,,,0.0,,,,,,,
16,Idaho,67,Minidoka County,1995,21060.0,10430.0,33757.46000000001,1.64,1.28,0.12,2.22,0.0,0.0,0.0,0.0,,,0.0,,0.37,0.01,,183.82,,
16,Idaho,67,Minidoka County,2000,20170.0,,22987.230000000003,2.58,,,2.69,0.0,,,,0.0,0.0,0.0,0.74,,,0.0,364.11,363.84,0.27
16,Idaho,67,Minidoka County,2005,19014.0,,21808.040000000005,1.96,,,2.99,0.0,,,,0.0,0.0,0.0,0.79,,,0.0,350.15,348.82,1.33
16,Idaho,67,Minidoka County,2010,20069.000000000004,,22901.690000000002,2.42,,,1.76,0.0,,,,0.0,0.0,0.0,0.85,,,,367.33,367.24,0.09
16,Idaho,67,Minidoka County,2015,20461.0,,23530.56,2.81,,,3.8,0.0,,,,0.0,0.0,0.0,0.91,,,0.0,482.02,481.8,0.22
16,Idaho,69,Nez Perce County,1985,33400.0,1800.0,37270.34,,,,0.34,,,0.0,,,,0.0,,,,,,,
16,Idaho,69,Nez Perce County,1990,33750.0,27820.0,63645.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,69,Nez Perce County,1995,36550.0,27460.0,66095.31999999999,3.91,0.63,0.03,0.64,0.0,0.0,0.0,0.0,,,0.0,,0.11,0.0,,0.0,,
16,Idaho,69,Nez Perce County,2000,37410.0,,39498.36,0.96,,,0.89,0.0,,,,0.0,0.0,0.0,0.09,,,0.0,0.71,0.16,0.55
16,Idaho,69,Nez Perce County,2005,37931.0,,40028.19,2.55,,,0.99,0.0,,,,0.0,0.0,0.0,0.11,,,0.0,1.77,1.01,0.76
16,Idaho,69,Nez Perce County,2010,39265.0,,41365.75000000001,3.43,,,0.66,0.0,,,,0.0,0.0,0.0,0.08,,,,0.79,0.1,0.69
16,Idaho,69,Nez Perce County,2015,40048.0,,42173.9,3.32,,,0.28,0.0,,,,0.0,0.0,0.0,0.1,,,0.04,11.08,10.55,0.53
16,Idaho,71,Oneida County,1985,3500.0,2600.0,8172.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,71,Oneida County,1990,3490.0,2870.0,8437.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,71,Oneida County,1995,3840.0,820.0,6762.4800000000005,0.14,0.46,0.03,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.17,0.0,,19.68,,
16,Idaho,71,Oneida County,2000,4130.0,,6340.959999999999,0.47,,,0.0,0.0,,,,0.0,0.0,0.0,0.19,,,0.0,61.65,61.65,0.0
16,Idaho,71,Oneida County,2005,4209.0,,6434.87,0.48,,,0.0,0.0,,,,0.0,0.0,0.0,0.19,,,0.0,66.6,66.6,0.0
16,Idaho,71,Oneida County,2010,4286.000000000001,,6538.2,0.65,,,0.0,0.0,,,,0.0,0.0,0.0,0.15,,,,77.2,77.2,0.0
16,Idaho,71,Oneida County,2015,4281.000000000001,,7030.950000000001,0.72,,,0.0,0.0,,,,0.0,0.0,0.0,0.19,,,0.0,323.52,323.52,0.0
16,Idaho,73,Owyhee County,1985,8600.0,3090.0,13764.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,73,Owyhee County,1990,8390.0,5550.0,16019.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,73,Owyhee County,1995,9520.0,3160.0,14817.650000000001,0.37,0.61,0.06,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.87,0.01,,51.73,,
16,Idaho,73,Owyhee County,2000,10640.0,,12906.59,0.67,,,0.02,0.0,,,,0.0,0.0,0.0,1.34,,,7.42,84.07,84.07,0.0
16,Idaho,73,Owyhee County,2005,11073.0,,13356.93,0.72,,,0.01,0.0,,,,0.0,0.0,0.0,1.63,,,0.01,93.78,93.78,0.0
16,Idaho,73,Owyhee County,2010,11526.0,,13792.819999999998,0.44,,,0.0,0.0,,,,0.0,0.0,0.0,1.96,,,,82.71,82.71,0.0
16,Idaho,73,Owyhee County,2015,11310.0,,13649.039999999999,0.73,,,0.0,0.0,,,,0.0,0.0,0.0,2.17,,,0.0,116.07,116.07,0.0
16,Idaho,75,Payette County,1985,16100.000000000002,8660.0,26836.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,75,Payette County,1990,16430.0,11370.0,29881.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,75,Payette County,1995,19530.0,9750.0,31385.399999999998,2.44,2.13,0.02,0.05,0.0,0.0,0.0,0.0,,,0.0,,0.27,0.01,,14.48,,
16,Idaho,75,Payette County,2000,20580.0,,22722.99,2.35,,,0.54,0.0,,,,0.0,0.0,0.0,0.52,,,0.0,24.29,24.02,0.27
16,Idaho,75,Payette County,2005,22197.0,,24361.569999999996,2.58,,,0.54,0.0,,,,0.0,0.0,0.01,1.1,,,0.0,32.17,30.78,1.39
16,Idaho,75,Payette County,2010,22623.0,,24775.300000000003,2.24,,,0.25,0.0,,,,0.0,0.0,0.01,1.04,,,,23.88,23.58,0.3
16,Idaho,75,Payette County,2015,22896.0,,25093.07,1.53,,,0.9,1.01,,,,0.0,1.01,0.0,1.12,,,0.0,42.75,42.53,0.22
16,Idaho,77,Power County,1985,7000.0,4059.9999999999995,13138.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,77,Power County,1990,7090.0,5740.0,14913.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,77,Power County,1995,7990.0,4220.0,14484.07,0.51,0.4,0.04,0.94,0.0,0.0,0.0,0.0,,,0.0,,0.23,0.0,,183.95,,
16,Idaho,77,Power County,2000,7540.0,,10053.750000000002,1.41,,,1.5,0.0,,,,0.0,0.0,0.01,0.29,,,0.0,208.77,208.69,0.08
16,Idaho,77,Power County,2005,7752.999999999999,,10271.169999999998,1.01,,,1.5,0.0,,,,0.0,0.0,0.02,0.22,,,0.0,208.71,208.4,0.31
16,Idaho,77,Power County,2010,7817.0,,10477.919999999998,1.97,,,1.05,0.0,,,,0.0,0.0,0.0,0.24,,,,277.33,277.24,0.09
16,Idaho,77,Power County,2015,7648.0,,10452.630000000001,2.15,,,3.01,0.0,,,,0.0,0.0,0.01,0.22,,,0.0,345.62,345.54,0.08
16,Idaho,79,Shoshone County,1985,16800.0,760.0,19640.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,79,Shoshone County,1990,14000.0,1680.0,17765.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,79,Shoshone County,1995,14040.0,6360.0,22492.14,1.57,0.46,0.11,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,
16,Idaho,79,Shoshone County,2000,13770.0,,15866.31,1.01,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.15,0.0,0.15
16,Idaho,79,Shoshone County,2005,13157.0,,15259.02,1.26,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.38,0.19,0.19
16,Idaho,79,Shoshone County,2010,12765.0,,14872.39,0.71,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.84,0.15,0.69
16,Idaho,79,Shoshone County,2015,12432.0,,14544.42,1.58,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.42,0.1,0.32
16,Idaho,81,Teton County,1985,3100.0,1750.0,6932.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,81,Teton County,1990,3440.0,1170.0,6697.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,81,Teton County,1995,4710.0,1450.0,8284.080000000002,0.26,0.51,0.02,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.11,0.01,,31.17,,
16,Idaho,81,Teton County,2000,6000.0,,8177.49,0.78,,,0.0,0.0,,,,0.0,0.0,0.0,0.13,,,0.0,39.79,39.79,0.0
16,Idaho,81,Teton County,2005,7467.000000000001,,9649.1,1.06,,,0.0,0.0,,,,0.0,0.0,0.0,0.14,,,0.0,39.45,39.45,0.0
16,Idaho,81,Teton County,2010,10170.0,,12363.510000000002,1.2,,,0.0,0.0,,,,0.0,0.0,0.0,0.09,,,,42.61,42.44,0.17
16,Idaho,81,Teton County,2015,10564.0,,12872.67,0.78,,,0.0,0.0,,,,0.0,0.0,0.0,0.09,,,0.0,97.9,97.19,0.71
16,Idaho,83,Twin Falls County,1985,56100.0,34080.0,92267.37,,,,3.37,,,0.0,,,,0.0,,,,,,,
16,Idaho,83,Twin Falls County,1990,53580.0,17190.0,72861.72,,,,2.72,,,0.0,,,,0.0,,,,,,,
16,Idaho,83,Twin Falls County,1995,59480.0,42350.0,104008.01,18.9,3.04,0.06,2.45,0.0,0.0,0.0,0.0,,,0.0,,1.2,0.01,,58.35,,
16,Idaho,83,Twin Falls County,2000,64280.0,,66920.40000000001,17.3,,,1.92,0.0,,,,0.0,0.0,0.0,2.39,,,16.15,251.82,250.57,1.25
16,Idaho,83,Twin Falls County,2005,69419.0,,72068.46999999999,14.19,,,2.29,0.0,,,,0.0,0.0,0.0,3.88,,,0.03,262.54,260.54,2.0
16,Idaho,83,Twin Falls County,2010,77230.0,,79918.54000000001,15.47,,,1.53,0.0,,,,0.0,0.0,0.0,4.1,,,,279.22,277.62,1.6
16,Idaho,83,Twin Falls County,2015,82375.0,,85170.07000000002,15.74,,,0.16,0.0,,,,0.0,0.0,0.0,3.85,,,0.0,330.66,329.58,1.08
16,Idaho,85,Valley County,1985,6700.0,380.0,9166.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,85,Valley County,1990,6110.0,1420.0,9621.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,85,Valley County,1995,7880.0,2230.0,12207.359999999999,0.63,0.5,0.17,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.06,0.0,,0.0,,
16,Idaho,85,Valley County,2000,7650.0,,9755.369999999997,0.39,,,0.0,0.0,,,,0.0,0.0,0.0,0.06,,,0.0,1.96,1.14,0.82
16,Idaho,85,Valley County,2005,8332.0,,10442.640000000001,0.48,,,0.0,0.0,,,,0.0,0.0,0.0,0.04,,,0.0,2.06,1.29,0.77
16,Idaho,85,Valley County,2010,9862.0,,11976.73,1.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.05,,,,1.34,0.65,0.69
16,Idaho,85,Valley County,2015,10103.0,,12221.82,0.95,,,0.0,0.0,,,,0.0,0.0,0.0,0.05,,,0.0,0.91,0.13,0.78
16,Idaho,87,Washington County,1985,8300.0,2520.0,12908.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,87,Washington County,1990,8550.0,580.0,11223.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
16,Idaho,87,Washington County,1995,9460.0,5000.0,16623.64,1.29,0.54,0.03,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.38,0.01,,63.39,,
16,Idaho,87,Washington County,2000,9980.0,,12149.61,1.08,,,0.02,0.0,,,,0.0,0.0,0.0,0.35,,,0.0,32.58,32.5,0.08
16,Idaho,87,Washington County,2005,10097.999999999998,,12281.69,0.26,,,0.04,0.0,,,,0.0,0.0,0.0,0.35,,,0.0,37.52,37.18,0.34
16,Idaho,87,Washington County,2010,10198.0,,12392.060000000001,0.1,,,0.02,0.0,,,,0.0,0.0,0.0,0.4,,,,40.27,40.18,0.09
16,Idaho,87,Washington County,2015,9984.0,,12268.43,0.09,,,0.06,0.0,,,,0.0,0.0,0.0,0.28,,,0.0,83.0,82.89,0.11
17,Illinois,1,Adams County,1985,71700.0,13130.0,86844.13,,,,11.13,,,0.0,,,,0.0,,,,,,,
17,Illinois,1,Adams County,1990,66090.0,12560.0,80668.28,,,,10.28,,,0.0,,,,0.0,,,,,,,
17,Illinois,1,Adams County,1995,68040.0,12540.0,82609.14,1.75,0.26,0.0,12.62,0.0,0.0,0.0,0.0,,,0.0,,0.96,0.02,,0.53,,
17,Illinois,1,Adams County,2000,68280.0,,70309.28,,,,10.45,0.0,,,,0.0,0.0,0.02,0.8,,,0.01,,,
17,Illinois,1,Adams County,2005,67040.0,19680.0,88761.57,1.95,,,12.05,0.0,,,,0.0,0.0,0.03,1.02,,,,1.76,1.63,0.13
